gene_id	GO_Annotation
LOC111100096	GO:0005737; GO:0006470; GO:0008330; GO:0017017; GO:0043409
LOC111100098	GO:0001607; GO:0005886; GO:0007218
LOC111100100	GO:0005634; GO:0005737; GO:0006357; GO:0061629
LOC111100101	GO:0000978; GO:0000981; GO:0005634; GO:0006357
LOC111100104	GO:0009044; GO:0009505; GO:0031222; GO:0045493; GO:0046556
LOC111100109	GO:0005515; GO:0005615
LOC111100115	GO:0003677; GO:0003677; GO:0005634
LOC111100117	GO:0003676
LOC111100121	GO:0005085; GO:0007266
LOC111100124	GO:0005515
LOC111100129	GO:0003924; GO:0003924; GO:0005525; GO:0006412
LOC111100130	GO:0004983; GO:0004997; GO:0007186; GO:0007186; GO:0016020; GO:0016020
LOC111100133	GO:0016020; GO:0016020
LOC111100135	GO:0005515
LOC111100138	GO:0015252; GO:0015252; GO:0016020; GO:0016020; GO:1902600; GO:1902600
LOC111100140	GO:0004439; GO:0016020; GO:0046856; GO:0046856
LOC111100141	GO:0004222; GO:0004222; GO:0005509; GO:0006508; GO:0008270
LOC111100143	GO:0005085; GO:0005085; GO:0007264; GO:0007264
LOC111100144	GO:0005515; GO:0034587; GO:0071546
LOC111100148	GO:0004435; GO:0004435; GO:0005085; GO:0005515; GO:0006629; GO:0007264; GO:0048015
LOC111100149	GO:0008270
LOC111100154	GO:0005543; GO:0005768; GO:0005886; GO:0006897; GO:0030125; GO:0030276
LOC111100158	GO:0005634; GO:0005737; GO:0016567; GO:0019941; GO:0031386; GO:0031625
LOC111100160	GO:0003676; GO:0015074
LOC111100165	GO:0003713; GO:0006357; GO:0006357; GO:0016592; GO:0016592
LOC111100168	GO:0006886; GO:0035091
LOC111100169	GO:0005524; GO:0140662
LOC111100171	GO:0004842
LOC111100175	GO:0005524; GO:0016887
LOC111100176	GO:0005515; GO:0005737
LOC111100178	GO:0000785; GO:0004842; GO:0005654; GO:0008270; GO:0045893
LOC111100179	GO:0003700; GO:0006355; GO:0008270; GO:0043565
LOC111100180	GO:0005109; GO:0005125; GO:0005576; GO:0005576; GO:0005615; GO:0007275; GO:0007275; GO:0030182; GO:0045165; GO:0060070
LOC111100187	GO:0016791
LOC111100189	GO:0005515
LOC111100190	GO:0005634; GO:0006281; GO:0006355; GO:0031490; GO:0042393
LOC111100191	GO:0003990; GO:0005615; GO:0005886; GO:0006581; GO:0019695
LOC111100192	GO:0005254; GO:0005886; GO:0046983; GO:1902476
LOC111100195	GO:0000209; GO:0005515; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100196	GO:0000209; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100197	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100198	GO:0008270
LOC111100199	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100201	GO:0000723; GO:0000724; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0006268; GO:0009378; GO:0043138; GO:0044806
LOC111100202	GO:0003723; GO:0003723; GO:0005576; GO:0006401; GO:0033897; GO:0033897
LOC111100203	GO:0003723; GO:0003723; GO:0005576; GO:0006401; GO:0033897; GO:0033897
LOC111100204	GO:0003723; GO:0003723; GO:0005576; GO:0006401; GO:0033897; GO:0033897
LOC111100205	GO:0003723; GO:0003723; GO:0005576; GO:0006401; GO:0033897; GO:0033897
LOC111100220	GO:0005515
LOC111100222	GO:0000413; GO:0003755; GO:0046872
LOC111100224	GO:0005254; GO:0005886; GO:0046983; GO:1902476
LOC111100225	GO:0005254; GO:0005886; GO:0046983; GO:1902476
LOC111100229	GO:0004930; GO:0007186; GO:0016020; GO:0016525
LOC111100230	GO:0000978; GO:0000981; GO:0000981; GO:0005634; GO:0006357; GO:0030154
LOC111100233	GO:0016020; GO:0022857; GO:0055085
LOC111100234	GO:0016020; GO:0022857; GO:0055085
LOC111100235	GO:0016020; GO:0022857; GO:0055085
LOC111100237	GO:0003824
LOC111100238	GO:0000463; GO:0003676; GO:0003724; GO:0005524; GO:0005730
LOC111100239	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100241	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100242	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100244	GO:0005975; GO:0005975; GO:0006688; GO:0033207; GO:0033842
LOC111100245	GO:0005515
LOC111100248	GO:0005975; GO:0005975; GO:0006688; GO:0033207; GO:0033842
LOC111100253	GO:0046983
LOC111100254	GO:0046983
LOC111100255	GO:0005515; GO:0008270
LOC111100256	GO:0005515; GO:0008270
LOC111100257	GO:0000209; GO:0000785; GO:0005654; GO:0008270; GO:0043161; GO:0045893; GO:0061630
LOC111100259	GO:0000785; GO:0004842; GO:0005515; GO:0005654; GO:0008270; GO:0045893
LOC111100260	GO:0008017
LOC111100261	GO:0000724; GO:0003676; GO:0005524; GO:0005694; GO:0005737; GO:0006268; GO:0009378; GO:0043138
LOC111100263	GO:0033178; GO:0033178; GO:0046961; GO:0046961; GO:1902600; GO:1902600
LOC111100264	GO:0033178; GO:0033178; GO:0046961; GO:0046961; GO:1902600; GO:1902600
LOC111100265	GO:0033178; GO:0033178; GO:0046961; GO:0046961; GO:1902600; GO:1902600
LOC111100266	GO:0033178; GO:0033178; GO:0046961; GO:0046961; GO:1902600; GO:1902600
LOC111100268	GO:0033178; GO:0033178; GO:0046961; GO:0046961; GO:1902600; GO:1902600
LOC111100269	GO:0000209; GO:0005515; GO:0008270; GO:0043161; GO:0061630
LOC111100273	GO:0003729; GO:0005847; GO:0031124
LOC111100274	GO:0005743; GO:0006850
LOC111100275	GO:0005524; GO:0005524; GO:0005737; GO:0005739; GO:0016887; GO:0016887
LOC111100277	GO:0004143; GO:0004143; GO:0005515; GO:0007205; GO:0035556; GO:0046339; GO:0046834
LOC111100279	GO:0000785; GO:0005515; GO:0005634; GO:0005634; GO:0006355; GO:0046975
LOC111100280	GO:0004497; GO:0005506; GO:0016705; GO:0020037
LOC111100281	GO:0004497; GO:0005506; GO:0016705; GO:0020037
LOC111100282	GO:0003676
LOC111100283	GO:0003676
LOC111100284	GO:0016020; GO:0016020
LOC111100285	GO:0016020; GO:0016020
LOC111100287	GO:0000978; GO:0000981; GO:0005634; GO:0006357
LOC111100288	GO:0000146; GO:0005524; GO:0005737; GO:0006897; GO:0007015; GO:0015629; GO:0016459; GO:0030050; GO:0030139; GO:0051015; GO:0051015
LOC111100289	GO:0000045; GO:0002218; GO:0002218; GO:0005776; GO:0005789; GO:0007165; GO:0016239; GO:0032481; GO:0032481; GO:0035438; GO:0045087; GO:0061507; GO:0061709
LOC111100291	GO:0004842
LOC111100292	GO:0005085; GO:0005085; GO:0007264; GO:0016020; GO:0045202; GO:0050772; GO:0090630
LOC111100293	GO:0016020; GO:0022857; GO:0055085
LOC111100294	GO:0016020; GO:0022857; GO:0055085
LOC111100296	GO:0006486; GO:0006486; GO:0016020; GO:0016020; GO:0016758; GO:0016758
LOC111100303	GO:0002020; GO:0042981; GO:0070513
LOC111100304	GO:0005515; GO:0042981
LOC111100305	GO:0005515; GO:0005643; GO:0005643; GO:0006999; GO:0017056; GO:0042981; GO:0044611
LOC111100306	GO:0002020; GO:0042981; GO:0070513
LOC111100308	GO:0002020; GO:0042981; GO:0070513
LOC111100311	GO:0003950; GO:0003950; GO:0005524; GO:0140662
LOC111100314	GO:0004445; GO:0046856
LOC111100316	GO:0016020; GO:0022857; GO:0055085
LOC111100317	GO:0016020; GO:0022857; GO:0055085
LOC111100318	GO:0016020; GO:0022857; GO:0055085
LOC111100321	GO:0000290; GO:0000932; GO:0003723; GO:0033962
LOC111100323	GO:0003677; GO:0005515
LOC111100324	GO:0004386; GO:0031048; GO:0031380
LOC111100325	GO:0030036; GO:0051015
LOC111100326	GO:0016491
LOC111100327	GO:0005515; GO:0016176; GO:0035091; GO:0042554
LOC111100329	GO:0005515
LOC111100336	GO:0005929; GO:0061512
LOC111100339	GO:0006281; GO:0006281; GO:0070182
LOC111100344	GO:0000146; GO:0005524; GO:0005737; GO:0006897; GO:0007015; GO:0015629; GO:0016459; GO:0030050; GO:0030139; GO:0051015; GO:0051015
LOC111100346	GO:0005085; GO:0005085; GO:0007264; GO:0016020; GO:0045202; GO:0050772; GO:0090630
LOC111100347	GO:0005509; GO:0005544; GO:0005634; GO:0005783; GO:0005794; GO:0005829; GO:0046475; GO:0047498
LOC111100349	GO:0005515; GO:0005634
LOC111100350	GO:0004672; GO:0005524; GO:0006468
LOC111100351	GO:0006096; GO:0006096; GO:0016868; GO:0016868
LOC111100353	GO:0016020
LOC111100354	GO:0008270
LOC111100355	GO:0002184; GO:0005829; GO:0016149; GO:0018444; GO:1990825
LOC111100356	GO:0000049; GO:0016301
LOC111100359	GO:0004222; GO:0004222; GO:0005886; GO:0016485
LOC111100362	GO:0000977; GO:0000981; GO:0005634; GO:0006357; GO:0008270
LOC111100363	GO:0004386; GO:0005634; GO:0008270; GO:0031048; GO:0031380
LOC111100364	GO:0000122; GO:0070822
LOC111100365	GO:0016491; GO:0071949
LOC111100366	GO:0019148
LOC111100367	GO:0005737; GO:0005829; GO:0016279; GO:0018022
LOC111100369	GO:0003723; GO:0005730
LOC111100371	GO:0005515; GO:0030134; GO:0046872
LOC111100372	GO:0003676; GO:0004809; GO:0005737; GO:0032259
LOC111100373	GO:0005789; GO:0035437; GO:0036064; GO:0045724
LOC111100375	GO:0005515; GO:0005829; GO:0022008
LOC111100376	GO:0000139; GO:0005789; GO:0006888; GO:0006888; GO:0030134; GO:0097020; GO:0097020
LOC111100378	GO:0005515
LOC111100379	GO:0031072; GO:0051082
LOC111100380	GO:0000076; GO:0003677; GO:0006281; GO:0031298; GO:0043111
LOC111100381	GO:0004142; GO:0004307; GO:0005789; GO:0005794; GO:0006646
LOC111100382	GO:0000978; GO:0005515; GO:0010468; GO:0031490; GO:0044666; GO:0071557; GO:0071558
LOC111100386	GO:0000387; GO:0005681; GO:0005829; GO:0005829; GO:0005886; GO:0006821; GO:0006884; GO:0034709; GO:0034715; GO:0045292
LOC111100388	GO:0006777; GO:0008265; GO:0030151; GO:0030170
LOC111100391	GO:0003677; GO:0006310; GO:0008270; GO:0015074
LOC111100392	GO:0003729; GO:0005634; GO:0005737; GO:0010468; GO:0051252
LOC111100393	GO:0004222; GO:0004222; GO:0006509
LOC111100398	GO:0005506; GO:0006537; GO:0010181; GO:0016040; GO:0050660; GO:0051536
LOC111100399	GO:0005506; GO:0006537; GO:0010181; GO:0016040; GO:0050660; GO:0051536
LOC111100400	GO:0005634; GO:0005737; GO:0005876; GO:0043027; GO:0043066; GO:0051726
LOC111100401	GO:0005515
LOC111100402	GO:0005634; GO:0005737; GO:0005876; GO:0043027; GO:0043066; GO:0051726
LOC111100403	GO:0003729; GO:0005634; GO:0005737; GO:0008270; GO:0010468
LOC111100406	GO:0000209; GO:0003729; GO:0005634; GO:0005737; GO:0008270; GO:0010468; GO:0043161; GO:0061630
LOC111100407	GO:0005634; GO:0005737; GO:0005876; GO:0031398; GO:0043027; GO:0043066; GO:0051726; GO:0061630
LOC111100408	GO:0005634; GO:0005737; GO:0005876; GO:0031398; GO:0043027; GO:0043066; GO:0051726; GO:0061630
LOC111100409	GO:0006511; GO:0016567; GO:0061630
LOC111100410	GO:0006537; GO:0016639; GO:0051536
LOC111100411	GO:0005634; GO:0005737; GO:0005876; GO:0051726
LOC111100412	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100413	GO:0000209; GO:0008270; GO:0043161; GO:0061630
LOC111100415	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100416	GO:0005634; GO:0005737; GO:0031398; GO:0043027; GO:0043066; GO:0051726; GO:0061630
LOC111100417	GO:0005634; GO:0005737; GO:0031398; GO:0043027; GO:0043066; GO:0051726; GO:0061630
LOC111100419	GO:0005576; GO:0008270
LOC111100420	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100421	GO:0016020; GO:0022857; GO:0055085
LOC111100422	GO:0016020; GO:0022857; GO:0055085
LOC111100423	GO:0016020; GO:0022857; GO:0055085
LOC111100424	GO:0016020; GO:0022857; GO:0055085
LOC111100425	GO:0008270
LOC111100426	GO:0003729; GO:0005634; GO:0005737; GO:0010468
LOC111100427	GO:0004511; GO:0005506; GO:0005506; GO:0005737; GO:0009072; GO:0009072; GO:0030424; GO:0043204
LOC111100428	GO:0004511; GO:0005506; GO:0005506; GO:0005737; GO:0009072; GO:0009072; GO:0030424; GO:0043204
LOC111100430	GO:0000813; GO:0008333; GO:0015031; GO:0036211; GO:0043130
LOC111100431	GO:0005737; GO:0006446
LOC111100432	GO:0005634; GO:0005737; GO:0031398; GO:0043027; GO:0043066; GO:0051726; GO:0061630
LOC111100433	GO:0003676
LOC111100434	GO:0005576; GO:0008061
LOC111100437	GO:0005576; GO:0008061
LOC111100439	GO:0004656; GO:0005506; GO:0005783; GO:0018401; GO:0031418
LOC111100440	GO:0005515; GO:0005615
LOC111100443	GO:0005634; GO:0005737; GO:0005876; GO:0031398; GO:0043027; GO:0043066; GO:0051726; GO:0061630
LOC111100446	GO:0003677; GO:0003713; GO:0008270; GO:0060261
LOC111100447	GO:0003677; GO:0003713; GO:0008270; GO:0060261
LOC111100450	GO:0000209; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100451	GO:0005737; GO:0006457
LOC111100452	GO:0005515
LOC111100455	GO:0016020; GO:0022857; GO:0055085
LOC111100465	GO:0008227; GO:0016020; GO:0071880
LOC111100466	GO:0006814; GO:0006885; GO:0015385; GO:0015385; GO:0016020; GO:0016020; GO:0055037; GO:1902600; GO:1902600
LOC111100467	GO:0004888; GO:0004888; GO:0005230; GO:0007165; GO:0007268; GO:0016020; GO:0016020; GO:0030594; GO:0034220; GO:0034220; GO:0042391; GO:0043005; GO:0045202; GO:0050877
LOC111100468	GO:0005576; GO:0008061
LOC111100470	GO:0005634; GO:0005737; GO:0005876; GO:0043027; GO:0043066; GO:0051726
LOC111100471	GO:0005634; GO:0005737; GO:0005876; GO:0043027; GO:0043066; GO:0051726
LOC111100475	GO:0001678; GO:0001678; GO:0004340; GO:0005524; GO:0005524; GO:0005536; GO:0005536; GO:0005739; GO:0005829; GO:0006096; GO:0006096; GO:0008865; GO:0019158; GO:0051156
LOC111100477	GO:0003676; GO:0004143; GO:0004143; GO:0007205; GO:0035556; GO:0046339; GO:0046834
LOC111100478	GO:0004842; GO:0005783; GO:0016567; GO:0030433
LOC111100479	GO:0016020; GO:0016020
LOC111100481	GO:0005929; GO:0061512
LOC111100482	GO:0006629; GO:0032590; GO:0045211
LOC111100485	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100486	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100487	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100489	GO:0006353; GO:0008270
LOC111100498	GO:0005783; GO:0005794; GO:0006612; GO:0018230; GO:0019706
LOC111100499	GO:0000719; GO:0003904; GO:0003904
LOC111100502	GO:0005856
LOC111100503	GO:0008028; GO:0015718; GO:0055085
LOC111100504	GO:0008028; GO:0015718; GO:0055085
LOC111100506	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100508	GO:0000209; GO:0008270; GO:0043161; GO:0061630
LOC111100509	GO:0016020; GO:0022857; GO:0055085
LOC111100511	GO:0005829; GO:0009966; GO:0009966; GO:0035303; GO:0051721
LOC111100516	GO:0004111; GO:0046314
LOC111100517	GO:0016020; GO:0022857; GO:0055085
LOC111100518	GO:0016020; GO:0022857; GO:0055085
LOC111100520	GO:0016020
LOC111100522	GO:0005912; GO:0008013; GO:0016342; GO:0016477; GO:0045296; GO:0051015; GO:0051015; GO:0098609
LOC111100523	GO:0003989; GO:0003989; GO:0005524; GO:0006633; GO:0046872
LOC111100531	GO:0003989
LOC111100533	GO:0008270
LOC111100534	GO:0003834; GO:0010436; GO:0016121; GO:0042574
LOC111100536	GO:0003989
LOC111100539	GO:0001934; GO:0005104; GO:0005615; GO:0005737; GO:0008083; GO:0008083; GO:0008284; GO:0008543; GO:0009887; GO:0010628; GO:0030154; GO:0030334
LOC111100540	GO:0005515
LOC111100542	GO:0004725; GO:0005515; GO:0006470
LOC111100544	GO:0003937; GO:0003937; GO:0004643; GO:0004643; GO:0005829; GO:0006189
LOC111100545	GO:0016020; GO:0022857; GO:0055085
LOC111100546	GO:0006511; GO:0016567; GO:0061630
LOC111100547	GO:0000463; GO:0003676; GO:0003724; GO:0005524; GO:0005730
LOC111100548	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100549	GO:0000209; GO:0003729; GO:0005634; GO:0005737; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100550	GO:0030431; GO:0032222; GO:1903818
LOC111100551	GO:0005515
LOC111100557	GO:0000149; GO:0001786; GO:0005509; GO:0005544; GO:0006906; GO:0014059; GO:0016020; GO:0017156; GO:0017158; GO:0030276; GO:0030424; GO:0045202; GO:0071277
LOC111100559	GO:0000978; GO:0000981; GO:0005515; GO:0005634; GO:0006357
LOC111100560	GO:0005515; GO:0016702; GO:0016702; GO:0034440; GO:0046872; GO:0046872
LOC111100561	GO:0004197; GO:0004843; GO:0004843; GO:0005634; GO:0005829; GO:0016477; GO:0016579; GO:0016579
LOC111100562	GO:0004658; GO:0005524; GO:0005739; GO:0046872
LOC111100563	GO:0000235; GO:0000281; GO:0008017; GO:0090307; GO:1902412
LOC111100564	GO:0005515
LOC111100568	GO:0006836; GO:0006836; GO:0016079; GO:0019905; GO:0019905; GO:0031201; GO:0043195; GO:0046928
LOC111100570	GO:0000164; GO:0005979; GO:0008157; GO:2001069
LOC111100571	GO:0000978; GO:0003700; GO:0006357
LOC111100572	GO:0000978; GO:0003700; GO:0006357
LOC111100573	GO:0000166; GO:0009166; GO:0009166; GO:0016788; GO:0046872
LOC111100574	GO:0005509
LOC111100575	GO:0000139; GO:0004571; GO:0004571; GO:0005509; GO:0005783; GO:0005975; GO:0006491
LOC111100576	GO:0005737; GO:0019207; GO:0051018; GO:0060828
LOC111100577	GO:0005509
LOC111100578	GO:0003725; GO:0003726; GO:0003726; GO:0005730; GO:0005737; GO:0006382; GO:0006396; GO:0006396; GO:0008251
LOC111100579	GO:0005096
LOC111100580	GO:0003676; GO:0005515
LOC111100581	GO:0000398; GO:0003729; GO:0016607
LOC111100582	GO:0000118; GO:0000785; GO:0003712; GO:0006357; GO:0031490; GO:0032454; GO:0033169
LOC111100583	GO:0005507
LOC111100584	GO:0003723; GO:0007283
LOC111100585	GO:0003729; GO:0006397; GO:0035145
LOC111100586	GO:0004100; GO:0006038; GO:0030428; GO:0071944
LOC111100587	GO:0005802; GO:0031267; GO:0099518
LOC111100588	GO:0003676; GO:0005524
LOC111100589	GO:0005856
LOC111100590	GO:0005829; GO:1903358
LOC111100591	GO:0004930; GO:0004930; GO:0005515; GO:0007166; GO:0007189; GO:0016020
LOC111100592	GO:0003723; GO:0005634; GO:0008134; GO:0030374; GO:0045944; GO:0051091
LOC111100594	GO:0016020; GO:0016020; GO:0035725
LOC111100595	GO:0005634; GO:0008270
LOC111100596	GO:0008028; GO:0015718; GO:0055085
LOC111100598	GO:0005524; GO:0005832; GO:0006457; GO:0006457; GO:0016887; GO:0051082; GO:0051082; GO:0140662; GO:0140662
LOC111100599	GO:0004370; GO:0005739; GO:0006071; GO:0006641; GO:0046167
LOC111100600	GO:0005789; GO:0006488; GO:0006488; GO:0034203
LOC111100601	GO:0004497; GO:0004497; GO:0005506; GO:0016125; GO:0016705; GO:0020037
LOC111100602	GO:0005868; GO:0042073; GO:0045503; GO:0045504; GO:0097014
LOC111100603	GO:0005737; GO:0042732; GO:0048040; GO:0070403
LOC111100604	GO:0005515; GO:0005759
LOC111100609	GO:0016311; GO:0016791
LOC111100610	GO:0003712; GO:0003712; GO:0006357; GO:0006357; GO:0016592; GO:0016592; GO:0070847
LOC111100611	GO:0000724; GO:0030374; GO:0032798; GO:0045893
LOC111100612	GO:0000340; GO:0003743; GO:0003743; GO:0005737; GO:0006413; GO:0006413; GO:0016281
LOC111100613	GO:0007155; GO:0007155; GO:0016020; GO:0016020; GO:0042246; GO:0042246
LOC111100614	GO:0007155; GO:0007155; GO:0016020; GO:0016020; GO:0042246; GO:0042246
LOC111100616	GO:0000176; GO:0003723; GO:0005737; GO:0006396
LOC111100617	GO:0007155; GO:0007155; GO:0016020; GO:0016020; GO:0042246; GO:0042246
LOC111100618	GO:0007155; GO:0007155; GO:0016020; GO:0016020; GO:0042246; GO:0042246
LOC111100621	GO:0043066
LOC111100622	GO:0005520; GO:0005537; GO:0005770; GO:0005802; GO:0005886; GO:0007041; GO:0038023
LOC111100625	GO:0005749; GO:0006099; GO:0006121; GO:0008177; GO:0009055; GO:0050660; GO:0050660
LOC111100629	GO:0005520; GO:0005537; GO:0005770; GO:0005802; GO:0005886; GO:0007041; GO:0038023
LOC111100630	GO:0001671; GO:0005890; GO:0005890; GO:0006883; GO:0030007; GO:0036376; GO:1990573
LOC111100631	GO:0005509
LOC111100632	GO:0005789; GO:0005881; GO:0008017; GO:0071782; GO:0071786
LOC111100633	GO:0005634; GO:0005737; GO:0031398; GO:0043027; GO:0043066; GO:0051726; GO:0061630
LOC111100637	GO:0004674; GO:0005524; GO:0005829; GO:0006468; GO:0030490; GO:0030688
LOC111100638	GO:0005515; GO:0008430; GO:0008430
LOC111100640	GO:0005515; GO:0005886; GO:0007411; GO:0030424; GO:0098609
LOC111100641	GO:0005524; GO:0005777; GO:0005778; GO:0005829; GO:0016558; GO:0016887; GO:0016887
LOC111100645	GO:0005813; GO:0005929; GO:0015631; GO:0030992; GO:0042073; GO:0060271
LOC111100646	GO:0008270
LOC111100649	GO:0000723; GO:0000724; GO:0003676; GO:0005524; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0006268; GO:0009378; GO:0043138; GO:0044806
LOC111100650	GO:0008017
LOC111100651	GO:0000209; GO:0005515; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111100652	GO:0005829; GO:0015248; GO:0016020; GO:0032934; GO:0043231
LOC111100653	GO:0033178; GO:0046961; GO:0046983; GO:1902600
LOC111100655	GO:0016624
LOC111100658	GO:0004725; GO:0006470
LOC111100659	GO:0003676; GO:0015074
LOC111100661	GO:0003676; GO:0008270
LOC111100662	GO:0005576; GO:0008061
LOC111100664	GO:0000723; GO:0000724; GO:0003676; GO:0005524; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0006268; GO:0009378; GO:0043138; GO:0044806
LOC111100665	GO:0008270
LOC111100667	GO:0000723; GO:0003678; GO:0006281; GO:0016887
LOC111100668	GO:0005524; GO:0005524; GO:0005737; GO:0005739; GO:0016887; GO:0031072; GO:0034620; GO:0042026; GO:0051082; GO:0051082; GO:0051085; GO:0051787; GO:0140662; GO:0140662
LOC111100669	GO:0005737; GO:0006446
LOC111100670	GO:0005739; GO:0006915; GO:0042981
LOC111100671	GO:0000209; GO:0005515; GO:0008270; GO:0043161; GO:0061630
LOC111100673	GO:0000209; GO:0005515; GO:0008270; GO:0043161; GO:0061630
LOC111100674	GO:0005515; GO:0008270
LOC111100676	GO:0003727; GO:0004521; GO:0005759
LOC111100677	GO:0033178; GO:0033178; GO:0046961; GO:0046961; GO:1902600; GO:1902600
LOC111100678	GO:0033178; GO:0033178; GO:0046961; GO:0046961; GO:1902600; GO:1902600
LOC111100679	GO:0033178; GO:0033178; GO:0046961; GO:0046961; GO:1902600; GO:1902600
LOC111100682	GO:0007218; GO:0008528; GO:0016020
LOC111100683	GO:0016020; GO:0016020; GO:0072657
LOC111100684	GO:0000981; GO:0005634; GO:0006357; GO:0030154; GO:0043565
LOC111100686	GO:0016020; GO:0016020; GO:0038023
LOC111100691	GO:0003924; GO:0003924; GO:0005525; GO:0005525; GO:0005886; GO:0019003; GO:0030336; GO:0032486
LOC111100692	GO:0033178; GO:0033178; GO:0046961; GO:0046961; GO:1902600; GO:1902600
LOC111100693	GO:0000793; GO:0000796; GO:0005737; GO:0007076
